CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2024,CA-502,Middle Eastern or North African,Alone,53
2024,CA-502,Middle Eastern or North African,In_Combination,*
2024,CA-502,Native Hawaiian or Pacific Islander,Alone,198
2024,CA-502,Native Hawaiian or Pacific Islander,In_Combination,225
2024,CA-502,White,Alone,2214
2024,CA-502,White,In_Combination,1367
2024,CA-503,"American Indian, Alaska Native, or Indigenous",Alone,172
2024,CA-503,"American Indian, Alaska Native, or Indigenous",In_Combination,461
2024,CA-503,Asian or Asian American,Alone,180
2024,CA-503,Asian or Asian American,In_Combination,150
2024,CA-503,"Black, African American or African",Alone,5150
2024,CA-503,"Black, African American or African",In_Combination,1052
2024,CA-503,Hispanic/Latina/e/o,Alone,654
2024,CA-503,Hispanic/Latina/e/o,In_Combination,1679
2024,CA-503,Middle Eastern or North African,Alone,36
2024,CA-503,Middle Eastern or North African,In_Combination,12
2024,CA-503,Native Hawaiian or Pacific Islander,Alone,175
2024,CA-503,Native Hawaiian or Pacific Islander,In_Combination,116
2024,CA-503,White,Alone,3264
2024,CA-503,White,In_Combination,1720
2024,CA-504,"American Indian, Alaska Native, or Indigenous",Alone,118
2024,CA-504,"American Indian, Alaska Native, or Indigenous",In_Combination,292
2024,CA-504,Asian or Asian American,Alone,24
2024,CA-504,Asian or Asian American,In_Combination,14
2024,CA-504,"Black, African American or African",Alone,241
2024,CA-504,"Black, African American or African",In_Combination,118
2024,CA-504,Hispanic/Latina/e/o,Alone,492
2024,CA-504,Hispanic/Latina/e/o,In_Combination,541
2024,CA-504,Middle Eastern or North African,Alone,*
2024,CA-504,Middle Eastern or North African,In_Combination,*
2024,CA-504,Native Hawaiian or Pacific Islander,Alone,26
2024,CA-504,Native Hawaiian or Pacific Islander,In_Combination,34
2024,CA-504,White,Alone,1710
2024,CA-504,White,In_Combination,491
2024,CA-505,"American Indian, Alaska Native, or Indigenous",Alone,36
2024,CA-505,"American Indian, Alaska Native, or Indigenous",In_Combination,144
2024,CA-505,Asian or Asian American,Alone,48
2024,CA-505,Asian or Asian American,In_Combination,40
2024,CA-505,"Black, African American or African",Alone,1359
2024,CA-505,"Black, African American or African",In_Combination,188
2024,CA-505,Hispanic/Latina/e/o,Alone,163
2024,CA-505,Hispanic/Latina/e/o,In_Combination,429
2024,CA-505,Middle Eastern or North African,Alone,*
2024,CA-505,Middle Eastern or North African,In_Combination,*
2024,CA-505,Native Hawaiian or Pacific Islander,Alone,55
2024,CA-505,Native Hawaiian or Pacific Islander,In_Combination,38
2024,CA-505,White,Alone,731
2024,CA-505,White,In_Combination,396
2024,CA-506,"American Indian, Alaska Native, or Indigenous",Alone,34
2024,CA-506,"American Indian, Alaska Native, or Indigenous",In_Combination,124
2024,CA-506,Asian or Asian American,Alone,25
2024,CA-506,Asian or Asian American,In_Combination,33
2024,CA-506,"Black, African American or African",Alone,196
2024,CA-506,"Black, African American or African",In_Combination,108
2024,CA-506,Hispanic/Latina/e/o,Alone,631
2024,CA-506,Hispanic/Latina/e/o,In_Combination,1438
2024,CA-506,Middle Eastern or North African,Alone,*
2024,CA-506,Middle Eastern or North African,In_Combination,*
2024,CA-506,Native Hawaiian or Pacific Islander,Alone,37
2024,CA-506,Native Hawaiian or Pacific Islander,In_Combination,50
2024,CA-506,White,Alone,716
2024,CA-506,White,In_Combination,1345
2024,CA-507,"American Indian, Alaska Native, or Indigenous",Alone,15
2024,CA-507,"American Indian, Alaska Native, or Indigenous",In_Combination,79
2024,CA-507,Asian or Asian American,Alone,24
2024,CA-507,Asian or Asian American,In_Combination,*
2024,CA-507,"Black, African American or African",Alone,287
2024,CA-507,"Black, African American or African",In_Combination,89
2024,CA-507,Hispanic/Latina/e/o,Alone,265
2024,CA-507,Hispanic/Latina/e/o,In_Combination,283
2024,CA-507,Middle Eastern or North African,Alone,*
2024,CA-507,Middle Eastern or North African,In_Combination,*
2024,CA-507,Native Hawaiian or Pacific Islander,Alone,11
2024,CA-507,Native Hawaiian or Pacific Islander,In_Combination,12
2024,CA-507,White,Alone,660
2024,CA-507,White,In_Combination,244
2024,CA-508,"American Indian, Alaska Native, or Indigenous",Alone,28
2024,CA-508,"American Indian, Alaska Native, or Indigenous",In_Combination,102
2024,CA-508,Asian or Asian American,Alone,*
2024,CA-508,Asian or Asian American,In_Combination,*
2024,CA-508,"Black, African American or African",Alone,68
2024,CA-508,"Black, African American or African",In_Combination,27
2024,CA-508,Hispanic/Latina/e/o,Alone,301
2024,CA-508,Hispanic/Latina/e/o,In_Combination,549
2024,CA-508,Middle Eastern or North African,Alone,*
2024,CA-508,Middle Eastern or North African,In_Combination,*
2024,CA-508,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-508,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-508,White,Alone,687
2024,CA-508,White,In_Combination,514
2024,CA-509,"American Indian, Alaska Native, or Indigenous",Alone,113
2024,CA-509,"American Indian, Alaska Native, or Indigenous",In_Combination,70
2024,CA-509,Asian or Asian American,Alone,*
2024,CA-509,Asian or Asian American,In_Combination,*
2024,CA-509,"Black, African American or African",Alone,29
2024,CA-509,"Black, African American or African",In_Combination,*
2024,CA-509,Hispanic/Latina/e/o,Alone,46
2024,CA-509,Hispanic/Latina/e/o,In_Combination,172
2024,CA-509,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-509,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-509,White,Alone,690
2024,CA-509,White,In_Combination,167
2024,CA-510,"American Indian, Alaska Native, or Indigenous",Alone,56
2024,CA-510,"American Indian, Alaska Native, or Indigenous",In_Combination,282
2024,CA-510,Asian or Asian American,Alone,72
2024,CA-510,Asian or Asian American,In_Combination,110
2024,CA-510,"Black, African American or African",Alone,531
2024,CA-510,"Black, African American or African",In_Combination,326
2024,CA-510,Hispanic/Latina/e/o,Alone,975
2024,CA-510,Hispanic/Latina/e/o,In_Combination,1294
2024,CA-510,Middle Eastern or North African,Alone,*
2024,CA-510,Middle Eastern or North African,In_Combination,*
2024,CA-510,Native Hawaiian or Pacific Islander,Alone,54
2024,CA-510,Native Hawaiian or Pacific Islander,In_Combination,88
2024,CA-510,White,Alone,1885
2024,CA-510,White,In_Combination,1287
2024,CA-511,"American Indian, Alaska Native, or Indigenous",Alone,49
2024,CA-511,"American Indian, Alaska Native, or Indigenous",In_Combination,209
2024,CA-511,Asian or Asian American,Alone,228
2024,CA-511,Asian or Asian American,In_Combination,201
2024,CA-511,"Black, African American or African",Alone,2548
2024,CA-511,"Black, African American or African",In_Combination,630
2024,CA-511,Hispanic/Latina/e/o,Alone,1217
2024,CA-511,Hispanic/Latina/e/o,In_Combination,1692
2024,CA-511,Middle Eastern or North African,Alone,17
2024,CA-511,Middle Eastern or North African,In_Combination,*
2024,CA-511,Native Hawaiian or Pacific Islander,Alone,40
2024,CA-511,Native Hawaiian or Pacific Islander,In_Combination,121
2024,CA-511,White,Alone,1682
2024,CA-511,White,In_Combination,1630
2024,CA-512,"American Indian, Alaska Native, or Indigenous",Alone,23
2024,CA-512,"American Indian, Alaska Native, or Indigenous",In_Combination,188
2024,CA-512,Asian or Asian American,Alone,207
2024,CA-512,Asian or Asian American,In_Combination,48
2024,CA-512,"Black, African American or African",Alone,665
2024,CA-512,"Black, African American or African",In_Combination,92
2024,CA-512,Hispanic/Latina/e/o,Alone,667
2024,CA-512,Hispanic/Latina/e/o,In_Combination,1372
2024,CA-512,Middle Eastern or North African,Alone,36
2024,CA-512,Middle Eastern or North African,In_Combination,*
2024,CA-512,Native Hawaiian or Pacific Islander,Alone,300
2024,CA-512,Native Hawaiian or Pacific Islander,In_Combination,37
2024,CA-512,White,Alone,1296
2024,CA-512,White,In_Combination,1236
2024,CA-513,"American Indian, Alaska Native, or Indigenous",Alone,98
2024,CA-513,"American Indian, Alaska Native, or Indigenous",In_Combination,159
2024,CA-513,Asian or Asian American,Alone,37
2024,CA-513,Asian or Asian American,In_Combination,29
2024,CA-513,"Black, African American or African",Alone,441
2024,CA-513,"Black, African American or African",In_Combination,137
2024,CA-513,Hispanic/Latina/e/o,Alone,1232
2024,CA-513,Hispanic/Latina/e/o,In_Combination,1531
2024,CA-513,Middle Eastern or North African,Alone,11
2024,CA-513,Middle Eastern or North African,In_Combination,*
2024,CA-513,Native Hawaiian or Pacific Islander,Alone,11
2024,CA-513,Native Hawaiian or Pacific Islander,In_Combination,23
2024,CA-513,White,Alone,1382
2024,CA-513,White,In_Combination,1440
2024,CA-514,"American Indian, Alaska Native, or Indigenous",Alone,277
2024,CA-514,"American Indian, Alaska Native, or Indigenous",In_Combination,333
2024,CA-514,Asian or Asian American,Alone,259
2024,CA-514,Asian or Asian American,In_Combination,57
2024,CA-514,"Black, African American or African",Alone,1876
2024,CA-514,"Black, African American or African",In_Combination,289
2024,CA-514,Hispanic/Latina/e/o,Alone,2362
2024,CA-514,Hispanic/Latina/e/o,In_Combination,2617
2024,CA-514,Middle Eastern or North African,Alone,16
2024,CA-514,Middle Eastern or North African,In_Combination,*
2024,CA-514,Native Hawaiian or Pacific Islander,Alone,43
2024,CA-514,Native Hawaiian or Pacific Islander,In_Combination,52
2024,CA-514,White,Alone,2774
2024,CA-514,White,In_Combination,2432
2024,CA-515,"American Indian, Alaska Native, or Indigenous",Alone,62
2024,CA-515,"American Indian, Alaska Native, or Indigenous",In_Combination,92
2024,CA-515,Asian or Asian American,Alone,36
2024,CA-515,Asian or Asian American,In_Combination,26
2024,CA-515,"Black, African American or African",Alone,217
2024,CA-515,"Black, African American or African",In_Combination,97
2024,CA-515,Hispanic/Latina/e/o,Alone,95
2024,CA-515,Hispanic/Latina/e/o,In_Combination,268
2024,CA-515,Middle Eastern or North African,Alone,11
2024,CA-515,Middle Eastern or North African,In_Combination,*
2024,CA-515,Native Hawaiian or Pacific Islander,Alone,14
2024,CA-515,Native Hawaiian or Pacific Islander,In_Combination,31
2024,CA-515,White,Alone,1354
2024,CA-515,White,In_Combination,316
2024,CA-516,"American Indian, Alaska Native, or Indigenous",Alone,150
2024,CA-516,"American Indian, Alaska Native, or Indigenous",In_Combination,174
2024,CA-516,Asian or Asian American,Alone,19
2024,CA-516,Asian or Asian American,In_Combination,27
2024,CA-516,"Black, African American or African",Alone,95
2024,CA-516,"Black, African American or African",In_Combination,84
2024,CA-516,Hispanic/Latina/e/o,Alone,82
2024,CA-516,Hispanic/Latina/e/o,In_Combination,150
2024,CA-516,Middle Eastern or North African,Alone,*
2024,CA-516,Middle Eastern or North African,In_Combination,*
2024,CA-516,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-516,Native Hawaiian or Pacific Islander,In_Combination,15
2024,CA-516,White,Alone,1526
2024,CA-516,White,In_Combination,308
2024,CA-517,"American Indian, Alaska Native, or Indigenous",Alone,15
2024,CA-517,"American Indian, Alaska Native, or Indigenous",In_Combination,74
2024,CA-517,Asian or Asian American,Alone,*
2024,CA-517,Asian or Asian American,In_Combination,*
2024,CA-517,"Black, African American or African",Alone,48
2024,CA-517,"Black, African American or African",In_Combination,27
2024,CA-517,Hispanic/Latina/e/o,Alone,157
2024,CA-517,Hispanic/Latina/e/o,In_Combination,264
2024,CA-517,Middle Eastern or North African,Alone,*
2024,CA-517,Middle Eastern or North African,In_Combination,*
2024,CA-517,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-517,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-517,White,Alone,394
2024,CA-517,White,In_Combination,245
2024,CA-518,"American Indian, Alaska Native, or Indigenous",Alone,24
2024,CA-518,"American Indian, Alaska Native, or Indigenous",In_Combination,41
2024,CA-518,Asian or Asian American,Alone,39
2024,CA-518,Asian or Asian American,In_Combination,22
2024,CA-518,"Black, African American or African",Alone,657
2024,CA-518,"Black, African American or African",In_Combination,81
2024,CA-518,Hispanic/Latina/e/o,Alone,100
2024,CA-518,Hispanic/Latina/e/o,In_Combination,153
2024,CA-518,Middle Eastern or North African,Alone,*
2024,CA-518,Middle Eastern or North African,In_Combination,*
2024,CA-518,Native Hawaiian or Pacific Islander,Alone,25
2024,CA-518,Native Hawaiian or Pacific Islander,In_Combination,20
2024,CA-518,White,Alone,461
2024,CA-518,White,In_Combination,170
2024,CA-519,"American Indian, Alaska Native, or Indigenous",Alone,145
2024,CA-519,"American Indian, Alaska Native, or Indigenous",In_Combination,267
2024,CA-519,Asian or Asian American,Alone,53
2024,CA-519,Asian or Asian American,In_Combination,43
2024,CA-519,"Black, African American or African",Alone,342
2024,CA-519,"Black, African American or African",In_Combination,208
2024,CA-519,Hispanic/Latina/e/o,Alone,195
2024,CA-519,Hispanic/Latina/e/o,In_Combination,529
2024,CA-519,Middle Eastern or North African,Alone,72
2024,CA-519,Middle Eastern or North African,In_Combination,*
2024,CA-519,Native Hawaiian or Pacific Islander,Alone,42
2024,CA-519,Native Hawaiian or Pacific Islander,In_Combination,54
2024,CA-519,White,Alone,2927
2024,CA-519,White,In_Combination,738
2024,CA-520,"American Indian, Alaska Native, or Indigenous",Alone,23
2024,CA-520,"American Indian, Alaska Native, or Indigenous",In_Combination,74
2024,CA-520,Asian or Asian American,Alone,43
2024,CA-520,Asian or Asian American,In_Combination,16
2024,CA-520,"Black, African American or African",Alone,341
2024,CA-520,"Black, African American or African",In_Combination,80
2024,CA-520,Hispanic/Latina/e/o,Alone,576
2024,CA-520,Hispanic/Latina/e/o,In_Combination,756
2024,CA-520,Middle Eastern or North African,Alone,*
2024,CA-520,Middle Eastern or North African,In_Combination,*
2024,CA-520,Native Hawaiian or Pacific Islander,Alone,16
2024,CA-520,Native Hawaiian or Pacific Islander,In_Combination,11
2024,CA-520,White,Alone,791
2024,CA-520,White,In_Combination,717
2024,CA-521,"American Indian, Alaska Native, or Indigenous",Alone,13
2024,CA-521,"American Indian, Alaska Native, or Indigenous",In_Combination,31
2024,CA-521,Asian or Asian American,Alone,13
2024,CA-521,Asian or Asian American,In_Combination,*
2024,CA-521,"Black, African American or African",Alone,152
2024,CA-521,"Black, African American or African",In_Combination,32
2024,CA-521,Hispanic/Latina/e/o,Alone,136
2024,CA-521,Hispanic/Latina/e/o,In_Combination,185
2024,CA-521,Middle Eastern or North African,Alone,*
2024,CA-521,Middle Eastern or North African,In_Combination,*
2024,CA-521,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-521,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-521,White,Alone,354
2024,CA-521,White,In_Combination,172
2024,CA-522,"American Indian, Alaska Native, or Indigenous",Alone,264
2024,CA-522,"American Indian, Alaska Native, or Indigenous",In_Combination,187
2024,CA-522,Asian or Asian American,Alone,16
2024,CA-522,Asian or Asian American,In_Combination,*
2024,CA-522,"Black, African American or African",Alone,92
2024,CA-522,"Black, African American or African",In_Combination,37
2024,CA-522,Hispanic/Latina/e/o,Alone,66
2024,CA-522,Hispanic/Latina/e/o,In_Combination,160
2024,CA-522,Middle Eastern or North African,Alone,*
2024,CA-522,Middle Eastern or North African,In_Combination,*
2024,CA-522,Native Hawaiian or Pacific Islander,Alone,13
2024,CA-522,Native Hawaiian or Pacific Islander,In_Combination,21
2024,CA-522,White,Alone,1569
2024,CA-522,White,In_Combination,243
2024,CA-523,"American Indian, Alaska Native, or Indigenous",Alone,22
2024,CA-523,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2024,CA-523,Asian or Asian American,Alone,*
2024,CA-523,Asian or Asian American,In_Combination,*
2024,CA-523,"Black, African American or African",Alone,14
2024,CA-523,"Black, African American or African",In_Combination,*
2024,CA-523,Hispanic/Latina/e/o,Alone,71
